Building Id,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type Epa Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (Kbtu),Site Eui (Kbtu/Sq Ft),Weather Normalized Site Energy Use,Weather Normalized Site Eui (Kbtu/Sq Ft),Electricity Use Grid Purchase And Onsite (Kwh),Electricity Use - Grid Purchase (Kwh),Electricity Use Onsite Renewable (Kwh),Green Power - Onsite And Offsite (Kwh),Natural Gas Use (Kbtu),District Steam Use (Kbtu),District Chilled Water Use (Kbtu),Total Ghg Emissions (Metric Tons Co2E),Energy Star Certification - Years Certified,Recent Energy Star Certification
2226,In Compliance,2399 Blake St,2399 Blake St,80205-2101,1978,Portfolio Manager,Building,Office,Office,Commercial,,70262,2022,41,7392449.1,105.2,7510801.4,106.9,1043250,1043249.7,0,#N/A,3832880.8,0,0,795.3,0,0
2227,In Compliance,711 Building,711 W 31St Avenue,80202,1950,Portfolio Manager,Building,Office,Office,Commercial,,45119,2022,61,3262466.1,72.3,3321195.5,73.6,474306.9,474306.8,0,#N/A,1644131,0,0,356.4,0,0
2228,In Compliance,Jack Kerouac Lofts,3100 Huron St,80202,2003,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,80000,2022,72,3210545.3,40.1,3221408.9,40.3,558322.7,558322.7,0,#N/A,1305548.1,0,0,386,0,0
2229,In Compliance,Diamond At Prospect (Dm03),3001 Fox Street,80202,2005,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,123042,2022,79,6944927.7,56.4,6992405.8,56.8,1058518,1058517.8,0,#N/A,3333264.6,0,0,730,0,0
2230,In Compliance,Prospect Park,3012 Huron St.,80202,1958,Portfolio Manager,Building,Office,Office,Commercial,,37616,2022,83,1775249.7,47.2,1783213.2,47.4,292406.4,292406.4,0,#N/A,777559,0,0,207.2,0,0
2233,In Compliance,Watertower Lofts,2960 Inca St.,80202,1896,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,102361,2022,58,8708316.5,85.1,8747170.1,85.5,853538.5,853538.4,0,#N/A,5796043.2,0,0,792,0,0
2234,In Compliance,Ajax Lofts,2955 Inca St,80202,2001,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,69776,2022,64,3714149.6,53.2,3722330.2,53.3,465281.2,465281.2,0,#N/A,2126610,0,0,376.9,0,0
2235,In Compliance,Griffis Union Station - Sk10,2905 N Inca St,80202,2010,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,373403,2022,81,20567757.3,55.1,20612484.2,55.2,2805908,2805907.3,0,#N/A,10994000.3,0,0,2175.5,0,0
2237,In Compliance,Flour Mill Lofts,2000 Little Raven St,80202,1920,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,84597,2022,50,6385061.3,75.5,6422225.8,75.9,843615.4,843615.3,0,#N/A,3506645.4,0,0,664.8,0,0
2240,In Compliance,Metro,2121 Delgany Street,80202,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,503065,2022,100,13615179,27.1,13536014.4,26.9,1349115,1349114.4,0,#N/A,9012000,0,0,1243.9,0,0
2243,In Compliance,Amli Riverfront Park,1900 Little Raven St,80202,2014,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,259322,2022,98,9729993.2,37.5,9728233.9,37.5,1570602,1570601.5,0,#N/A,4371100.3,0,0,1123,"2021, 2020, 2019, 2018, 2017, 2016",2021
2244,In Compliance,125010 - Premier Lofts,2200 Market Street,80202,2004,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,295267,2022,99,10686683.3,36.2,10733042.8,36.4,1975321,1975321.3,0,#N/A,3946886.4,0,0,1330.1,"2018, 2017, 2016, 2015",2018
2245,In Compliance,The Burlington,1307 22Nd St.,80205,1891,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,44144,2022,25,3026302.6,69.8,3067851.2,70.8,348877.6,348877.6,0,#N/A,1835932,0,0,279.7,0,0
2246,In Compliance,Parise,2245 Market Street,80205,1940,Portfolio Manager,Building,Retail Store,Retail Store,Commercial,,25020,2022,49,1950807.7,78,1984339.2,79.3,199965.9,199965.9,0,#N/A,1268524,0,0,180.8,0,0
2247,In Compliance,Stadium Lofts,2261 Blake St,80205,1995,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,56250,2022,97,2669339.5,47.5,2693346.9,47.9,300897.4,300897.4,0,#N/A,1642677.4,0,0,257.9,0,0
2249,In Compliance,Zi Lofts,2229 Blake St,80205,2008,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,80000,2022,70,3276543.1,50.7,3301234.6,51.1,625986.8,625986.8,0,#N/A,1140676,0,0,387.6,0,0
2250,In Compliance,The Battery On Blake-Simpson,2120 Blake St,80205,2015,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,160068,2022,96,7321168.7,45.7,7338175.7,45.8,1078010,1078009.5,0,#N/A,3643000,0,0,805,0,0
2251,In Compliance,Twentyone 01,2101 Market Street,80205,2008,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,254431,2022,70,12788837.3,55.3,12756541.6,55.2,1983247,1983246.4,0,#N/A,6021999.9,0,0,1355.8,2020,2020
2252,In Compliance,Wazee Exchange,1900 Wazee,80202,1871,Portfolio Manager,Building,Office,Office,Commercial,,61762,2022,80,3055553.1,49.5,3050336.4,49.4,486855.3,486855.3,0,#N/A,1394402.7,0,0,350.2,0,0
2253,In Compliance,Colorado Housing And Finance Authority,1981 Blake Street,80202,1985,Portfolio Manager,Building,Financial Office,Financial Office,Commercial,City - General Services,55841,2022,79,3203077.6,57.4,3243063.7,58.1,543700.6,543700.6,0,#N/A,1347971,0,0,380,0,0
2254,In Compliance,Co - Sunset Towers: Sunset Towers,1925 Larimer Street,80202,1978,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,69366,2022,70,5061044.3,73,5061570.3,73,489755,489754.9,0,#N/A,3390000.3,0,0,457.9,0,0
2255,In Compliance,One Wynkoop Plaza,1735 19Th St,80202,1997,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial,,59983,2022,0,3335134.2,55.6,3335485.9,55.6,400416.5,400416.5,0,#N/A,1968913,0,0,331.7,0,0
2256,In Compliance,U-Haul Moving & Storage At Mile High Station (935061),2000 W Lower Colfax Ave,80204,1976,Portfolio Manager,Building,Self-Storage Facility,Self-Storage Facility,Commercial,,45672,2022,0,375176.6,8.2,367697.2,8.1,109958,109958,0,#N/A,0,0,0,62.4,0,0
2257,Exempt,Leprino Foods Company Denver Corporate Office,1830 W. 38Th Ave,80211,1960,Portfolio Manager,Building,Manufacturing/Industrial Plant,Office,Commercial,,160126,,,,,,,,,,#N/A,,,,,,
2261,In Compliance,Tejon Heights,1974 W 35Th Ave,80211,2013,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,35977,2022,50,1726437.9,48,1736197.4,48.3,360068.3,360068.2,0,#N/A,497885,0,0,230.7,0,0
2262,In Compliance,Highland Lofts,1925 W. 32Nd Ave,80211,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,36258,2022,92,1523280.6,42,1519094.5,41.9,245928.1,245928.1,0,#N/A,684174,0,0,175.8,0,0
2263,In Compliance,Shoshone Lofts At Highlands Condominiums,3201 Shoshone Street,80211,2001,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,38643,2022,46,2539614.9,65.7,2541558.6,65.8,275069.4,275069.4,0,#N/A,1601078,0,0,241.1,0,0
2264,In Compliance,North Central: Guadalupe Senior Apts.,1799 West 32Nd Avenue,80211,2003,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,31266,2022,89,1298023.3,41.5,1299528.7,41.6,164792.9,164792.9,0,#N/A,735750,0,0,132.6,0,0
2265,In Compliance,Skyline Lofts Hoa,3025 Umatilla St,80211,1999,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,30000,2022,66,1634559.7,54.5,1651242,55,229355.1,229355.1,0,#N/A,852000,0,0,165.1,0,0
2266,In Compliance,Centric Lohi By Windsor,2525 18Th Street,80211,2018,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,352056,2022,59,21911783.3,62.2,21987740.5,62.5,3198940,3198939.6,0,#N/A,10997000.1,0,0,2398.6,0,0
2267,In Compliance,City View Lofts,1755 Central St,80211,2000,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,32652,2022,0,1156372.4,35.4,1161219,35.6,163240.5,163240.4,0,#N/A,599396,0,0,124.4,0,0
2268,In Compliance,Bstreet,1736 Boulder St.,80211,2012,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,60499,2022,95,2616399.9,43.2,2624237.2,43.4,382731.8,382731.8,0,#N/A,1310519,0,0,286.7,0,0
2269,In Compliance,The Residences At Highlands Crossing,2580 17Th St,80211,2000,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,53662,2022,87,2359773.7,44,2376022.9,44.3,278019.3,278019.2,0,#N/A,1411172,0,0,232.7,0,0
2272,In Compliance,Prospect On Central,2500 17Th Street,80211,2010,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,68964,2022,96,3209737.7,47,3203937.9,46.9,398052,398051.9,0,#N/A,1851584.3,0,0,324.1,0,0
2276,In Compliance,The Overlook - 2525 15Th St.,2525 15Th St.,80211,1998,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,26934,2022,71,1081449.5,40.2,1084239.3,40.3,180084.9,180084.8,0,#N/A,467000,0,0,118.9,0,0
2277,In Compliance,Highland Bridge Lofts,1555 Central St.,80211,2007,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,52980,2022,98,1177885.9,22.2,1189369.6,22.4,212024.9,212024.9,0,#N/A,454457,0,0,144.4,0,0
2278,In Compliance,Line 28 At Lohi (Whole Building),1560 Boulder Street,80211,2013,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,200084,2022,95,9207941.6,45.7,9196084.6,45.6,1042793,1042792.4,0,#N/A,5649933.3,0,0,891.6,"2021, 2020",2021
2279,In Compliance,The Spearly Center,2205 W 29Th Ave,80211,1962,Portfolio Manager,Building,Residential Care Facility,Residential Care Facility,Institutional,,32827,2022,0,2054174.9,62.6,2062250.1,62.8,466815.6,466815.6,0,#N/A,461400,0,0,268.3,0,0
2280,Not Submitted,Tallmadge And Boyer Block,2926 Zuni Street,80211,1891,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,29959,,,,,,,,,,#N/A,,,,,,
2281,In Compliance,Highland Court Residences Ha,2901 Wyndot,80211,2000,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,27483,2022,98,1015665.6,37,1015876.8,37,121938,121938,0,#N/A,599613,0,0,101,0,0
2283,In Compliance,2828 Zuni - Zn000,2828 Zuni St,80211,2014,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,90283,2022,97,4444059.2,48.4,4462754.7,48.6,696550.2,696550.1,0,#N/A,2067430,0,0,504.9,"2021, 2019, 2018, 2017",2021
2284,In Compliance,Confluence Heights,2200 W 29Th Ave,80211,2008,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Mixed-Use Condominium,,36100,2022,25,2239775.2,62,2250280.3,62.3,321596.5,321596.4,0,#N/A,1142488,0,0,243.1,0,0
2285,In Compliance,Wheeler Block,2150 W 29Th Ave,80211,1894,Portfolio Manager,Building,Office,Office,Commercial,,39116,2022,75,1711769.2,43.8,1717634.7,43.9,427025.6,427025.5,0,#N/A,254758,0,0,255.7,0,0
2286,In Compliance,1441 Central,1441 Central Street,80211,2004,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Mixed-Use Condominium,,82353,2022,98,3390092,41.2,3424955,41.6,520333.8,520333.7,0,#N/A,1614713,0,0,380.9,2022,2022
2288,In Compliance,Hampton Inn & Suites Denver - Speer Blvd.,2728 Zuni St.,80211,2006,Portfolio Manager,Building,Hotel,Hotel,Commercial,,49600,2022,96,2977935.1,60,2977935.1,60,507158.7,507158.6,0,#N/A,1247509.8,0,0,353.9,0,0
2289,In Compliance,Root Building,2401 West 15Th St.,80202,1890,Portfolio Manager,Building,Office,Office,Commercial,,49401,2022,20,5029006.4,101.8,5033684.1,101.9,1058594,1058594.2,0,#N/A,1417082.4,0,0,675.7,0,0
2291,In Compliance,Commons Park West - Co (Cm48) (Cm26),1550 Platte Street,80202,1999,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,315163,2022,54,22285288.4,70.7,22541641,71.5,2383660,2383659.9,0,#N/A,14152239.9,0,0,2103.7,0,0
2293,In Compliance,Highlands Masonic Temple Association,3550 Federal Blvd.,80211,1927,Portfolio Manager,Building,Social/Meeting Hall,Social/Meeting Hall,Commercial,,32775,2022,0,173601.3,5.3,173860.6,5.3,46502,46502,0,#N/A,14936.5,0,0,27.2,0,0
2294,In Compliance,The Gardens At St Elizabeth,2835 W 32Nd Ave,80211,1975,Portfolio Manager,Building,Senior Living Community,Senior Living Community,Institutional,,285920,2022,92,13505472.4,61.3,13793738.2,62.7,1229916,1229915.7,0,#N/A,9308999.5,0,0,1136.9,0,0
2295,In Compliance,Alexan Julian (Lx108),3400 W 38Th Ave,80211,2020,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial,,221585,2022,96,7766013.6,35,7823105.9,35.3,1499549,1499549,0,#N/A,2649551.9,0,0,991.3,0,0
2296,In Compliance,Park Church,3025 W. 37Th Ave,80211,1880,Portfolio Manager,Building,Worship Facility,Worship Facility,Institutional,,32452,2022,36,1995405.4,61.5,2017154.4,62.2,110432.4,110432.4,0,#N/A,1618610,0,0,148.6,0,0
2298,In Compliance,Fairview Place Residences,3249 W Fairview Place,80211,1999,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,53094,2022,92,2563785.3,48.3,2597863.7,48.9,192871.7,192871.7,0,#N/A,1905707.1,0,0,210.6,0,0
2299,In Compliance,Julian 32,3405 W. 32Nd Ave.,80211,1962,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,79674,2022,54,7384042.3,92.7,7602381.4,95.4,506167.1,506167.1,0,#N/A,5657000.1,0,0,587.6,0,0
2300,In Compliance,St Dominic Church,2909 Federal Blvd,80211,1926,Portfolio Manager,Building,Worship Facility,Worship Facility,Institutional,,27782,2022,52,1242330.1,44.7,1286740.5,46.3,35266.7,35266.7,0,#N/A,1122000,0,0,78,0,0
2301,Not Submitted,Veterans Apartments,2635 Federal Blvd,80211,2012,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,17028,,,,,,,,,,#N/A,,,,,,
2307,In Compliance,Lohi Gold,2424 W. Caithness Place,80211,2012,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,125989,2022,91,4387039.9,34.8,4400046.2,34.9,948034.3,948034.1,0,#N/A,1152347,0,0,598.9,0,0
2313,In Compliance,Speer Lofts Home Owners Association,2899 N. Speer Blvd.,80211,2001,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,35000,2022,0,1734290.6,49,1743773.7,49.3,183942.7,183942.7,0,#N/A,1106678,0,0,163.1,0,0
2314,In Compliance,Mark Iii,2822 W. 28Th Ave,80211,1959,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,27172,2022,86,1659414.7,61.1,1675816.6,61.7,129219.7,129219.7,0,#N/A,1218517,0,0,138,0,0
2315,In Compliance,Clay Street Residences,2718 W 28Th Ave,80211,2008,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,56118,2022,24,3777842.6,67.3,3789292.1,67.5,548089.8,548089.8,0,#N/A,1907760,0,0,412.2,0,0
2316,In Compliance,Decatur Point Apartments,2700 Decatur Street,80211,2016,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,187392,2022,98,8464348,45.2,8455943.1,45.1,1199413,1199412.8,0,#N/A,4371951.1,0,0,912.5,0,0
2317,In Compliance,2727 Bryant St.,2727 Bryant St.,80211,1974,Portfolio Manager,Building,Office,Office,Commercial,,30954,2022,81,1700667.9,54.9,1742441.7,56.3,178390.4,178390.3,0,#N/A,1092000,0,0,159.2,0,0
2318,In Compliance,"Us Motel Downtown, Inc.",2601 Zuni Street,80211,1957,Portfolio Manager,Building,Hotel,Hotel,Commercial,,74195,2022,4,8489386.7,114.4,8545302.4,115.2,1354059,1354058.6,0,#N/A,3869338.2,0,0,912.8,0,0
2321,In Compliance,"01248- Denver, Co",2660 North Federal Boulevard,80211,1990,Portfolio Manager,Building,Supermarket/Grocery Store,Supermarket/Grocery Store,Commercial,,49293,2022,80,8531485.9,173.1,8551488.7,173.5,1660752,1660751.8,0,#N/A,2865000.1,0,0,1094.2,0,0
2324,In Compliance,Landmark Building,3601 W 32Nd Ave,80211,1907,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,26490,2022,0,1977114.4,74.6,1984330.4,74.9,313620.9,313620.8,0,#N/A,907040,0,0,226.1,0,0
2326,In Compliance,Highland 32 - Co (Bs44),3251 Lowell Blvd,80211,2017,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Institutional,,136207,2022,64,7256444.9,53.3,7290156.2,53.5,1210240,1210240.2,0,#N/A,3127105,0,0,852.6,0,0
2331,In Compliance,Cottage Hills And Trocadero Apartments,3755 Tennyson Street,80212,2001,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,156020,2022,21,11479920.1,73.6,11527741.8,73.9,1332731,1332731.3,0,#N/A,6932640.3,0,0,1124.2,0,0
2339,In Compliance,Sprouts Farmers Market,3748 Wolff Street,80212,2007,Portfolio Manager,Building,Supermarket/Grocery Store,Supermarket/Grocery Store,Commercial,,28460,2022,88,6015654.8,211.4,6086279.4,213.9,891400.3,891400.2,0,#N/A,2974196.9,0,0,663.6,0,0
2340,In Compliance,26807-Denver/26Th&Sheridan Blvd Ii,2600 Sheridan Blvd,80214,1997,Portfolio Manager,Building,Self-Storage Facility,Self-Storage Facility,Commercial,,54000,2022,0,339974.6,6.3,341824.4,6.3,77220,77220,0,#N/A,76500,0,0,44.4,0,0
2342,In Compliance,Main,2771 Zenoiba St,80212,1961,Portfolio Manager,Building,Worship Facility,Worship Facility,Institutional,,29833,2022,18,2382248.7,79.9,2421262.4,81.2,77561,77561,0,#N/A,2117610.7,0,0,153,0,0
2343,In Compliance,Dayspring Villa,3777 W 26Th Ave,80211,1996,Portfolio Manager,Building,Senior Living Community,Senior Living Community,Multi-Family,,44200,2022,93,3307559,75.2,3309065.7,75.2,499882.3,499882.3,0,#N/A,1601960.4,0,0,368.6,0,0
2344,In Compliance,Francis Heights,2626 Osceola Street,80212,1972,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,268406,2022,48,25329409.9,94.4,25615228.2,95.4,1744230,1744230,0,#N/A,19378096.3,0,0,2018.6,0,0
2347,In Compliance,Colo Christian,2950 Tennyson St.,80212,1995,Portfolio Manager,Building,Residential Care Facility,Residential Care Facility,Institutional,,97213,2022,0,4535466.2,46.7,4609924.6,47.4,875126.1,875126,0,#N/A,1549535.8,0,0,578.7,0,0
2348,In Compliance,Little Sisters Of The Poor,3629 West 29Th Ave.,80211,1917,Portfolio Manager,Building,Senior Living Community,Senior Living Community,Commercial/Residential Mixed-Use,,109639,2022,12,13701502,125,13740914.4,125.3,1621726,1621726,0,#N/A,8168172.2,0,0,1353.7,0,0
2349,In Compliance,Villas At Sloan'S Lake,1551 Wolff St,80204,2007,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,44300,2022,81,2711229.8,61.2,2678485.8,60.5,446096.4,446096.3,0,#N/A,1189149,0,0,296.2,0,0
2351,In Compliance,The Elements Ml089,1590 Yates St,80204,1966,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial,,88250,2022,90,5877529.8,66.6,5885323.3,66.7,595554,595553.9,0,#N/A,3845499.5,0,0,542.1,0,0
2352,In Compliance,Co - Brandon Courtyard: Co - Brandon Courtyard,1555 Xavier Street,80204,2020,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Institutional,,80000,2022,71,3964873.2,49.6,3975686.5,49.7,825063.4,825063.3,0,#N/A,1149757,0,0,529.1,0,0
2353,In Compliance,Sloan'S Lake Medical Center,1601 Lowell Blvd.,80204,1962,Portfolio Manager,Building,Other - Specialty Hospital,Other - Specialty Hospital,Commercial/Residential Mixed-Use,,162189,2022,0,12878837.4,79.4,12765973,78.7,3439915,3439914.1,0,#N/A,1141849,0,0,2011.8,0,0
2354,In Compliance,1555 Stuart,1555 Stuart St.,80204,1952,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,34000,2022,38,2588166.2,76.1,2609557.9,76.8,370878.7,370878.7,0,#N/A,1322728,0,0,280.6,0,0
2356,Exempt,Denver Metro Village,1523 Quitman St,80204,2020,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,167296,2022,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0
2357,Not Submitted,,4001 W 16Th Ave,80204,1941,Assessor Data,Building,Multifamily Housing,,Commercial,,44420,,,,,,,,,,#N/A,,,,,,
2359,In Compliance,1525 Raleigh Street,1525 Raleigh Street,80204,1996,Portfolio Manager,Building,Office,Office,Commercial,,50058,2022,67,3156690.2,63.1,3180181.5,63.5,548107.3,548107.3,0,#N/A,1286548,0,0,379.2,0,0
2360,In Compliance,Diamond Hill Building A,2490 W 26Th Ave,80211,1972,Portfolio Manager,Building,Medical Office,Medical Office,Commercial,,92000,2022,74,6626429.7,72,6672938.6,72.5,1129083,1129082.4,0,#N/A,2774000.1,0,0,787.8,0,0
2361,In Compliance,Diamond Hill Building B,2480 W 26Th Ave,80211,1969,Portfolio Manager,Building,Office,Office,Commercial,,92000,2022,86,4356272,47.4,4345601.7,47.2,616140.8,616140.7,0,#N/A,2253999.7,0,0,469.2,"2021, 2020, 2019, 2018, 2017, 2016",2021
2362,In Compliance,Diamond Hill Building C-D,2420/2460 W 26Th Ave,80211,1973,Portfolio Manager,Building,Office,Office,Commercial,,230000,2022,79,14922812.5,64.9,15108927,65.7,1672767,1672767.2,0,#N/A,9215330.1,0,0,1438.3,"2021, 2020, 2019, 2018, 2017, 2016",2021
2364,In Compliance,Riverside Church,2401 Alcott Street,80211,1977,Portfolio Manager,Building,Mixed Use Property,Worship Facility,Institutional,,151150,2022,38,7870694.8,56.6,7933867.1,57.1,775701.8,775701.7,0,#N/A,5224000.4,0,0,717.5,0,0
2365,In Compliance,Familystar Montessori School,2246 Federal Blvd,80211,1995,Portfolio Manager,Building,Pre-School/Daycare,Pre-School/Daycare,Commercial,,38846,2022,0,1076039.4,27.7,1087330.2,28,139314,139314,0,#N/A,600700,0,0,110.9,0,0
2366,In Compliance,Children'S Museum Of Denver At Marsico Campus,2121 Children'S Museum Dr,80211,1984,Portfolio Manager,Building,Museum,Museum,Commercial,,43339,2022,0,3935589.5,90.8,3969929.6,91.6,626259.9,626259.8,0,#N/A,1798790.9,0,0,450.8,0,0
